tracking_id,gene_short_name,P5 AT1 Control_A,P5 AT1 Control_B,P5 AT1 Control_C,P5 AT1 Mutant_A, P5 AT1 Mutant_B,P5 AT1 Mutant_C,Average Log2 foldchange (FPKM +1),T-test p-value
XLOC_023121,Pfkfb1,0.7,0.8,0.7,0.5,1.0,0.7,0.0,0.9351673
XLOC_023122,Fgd1,2.8,4.4,4.2,5.8,5.2,4.6,0.4,0.226328523
XLOC_023123,Wnk3,0.1,0.4,0.2,0.5,0.6,0.9,0.4,0.066009849
XLOC_023124,Fam120c,2.5,1.4,2.6,2.0,1.6,2.8,0.0,0.852789071
XLOC_023125,Phf8,7.4,6.6,7.4,5.5,5.5,7.1,-0.2,0.143181742
XLOC_023126,Huwe1,32.6,21.1,32.5,27.7,19.6,29.7,-0.2,0.058253455
XLOC_023127,Mirlet7f-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023128,Mir98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023129,Hsd17b10,34.6,48.9,45.5,65.3,61.1,50.8,0.5,0.179581709
XLOC_023130,Smc1a,29.4,25.3,29.4,39.6,30.2,35.6,0.3,0.029094932
XLOC_023131,Iqsec2,6.1,5.5,6.0,4.3,4.7,6.2,-0.2,0.296599765
XLOC_023132,Kdm5c,23.3,17.4,23.6,17.1,13.1,21.0,-0.3,0.05761432
XLOC_023133,3010001F23Rik,0.2,0.3,0.3,0.2,0.1,0.4,-0.1,0.539611249
XLOC_023134,Gm7157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023135,Gpr143,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.751521067
XLOC_023136,Usp51,0.1,0.1,0.1,0.0,0.0,0.1,-0.1,0.255979646
XLOC_023137,9530051G07Rik,0.1,0.0,0.1,0.0,0.0,0.1,-0.1,0.30196114
XLOC_023138,Foxr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_023139,Rragb,1.4,1.1,1.6,0.9,2.0,1.6,0.1,0.856764086
XLOC_023140,Klf8,1.8,2.7,2.4,0.6,0.8,1.0,-0.9,0.009134637
XLOC_023141,Ubqln2,19.2,17.3,19.3,21.2,18.5,22.6,0.1,0.061588525
XLOC_023142,Cypt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023143,2210013O21Rik,19.9,25.4,28.3,22.7,22.5,23.5,-0.1,0.607925799
XLOC_023144,Spin2c,1.9,2.2,3.2,1.5,2.0,2.9,-0.1,0.099688342
XLOC_023145,Samt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023146,Acot9,33.0,27.4,30.1,30.1,24.3,30.4,-0.1,0.223461562
XLOC_023147,4930503H13Rik,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,0.422649731
XLOC_023148,Gm6568,0.2,0.0,0.0,0.0,0.0,0.0,-0.1,0.422649731
XLOC_023149,Smpx,0.3,0.6,0.3,0.1,0.4,0.3,-0.2,0.139897372
XLOC_023150,Klhl34,0.1,0.1,0.1,0.2,0.5,0.7,0.4,0.169232663
XLOC_023151,Rps6ka3,19.3,12.8,18.5,17.6,12.5,19.8,0.0,0.774012009
XLOC_023152,Eif1ax,66.7,54.7,82.6,151.4,102.3,125.2,0.9,0.033355065
XLOC_023153,Map7d2,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.117401927
XLOC_023154,A830080D01Rik,6.8,5.1,7.5,4.4,4.4,6.0,-0.3,0.095607079
XLOC_023155,Sh3kbp1,6.5,7.1,8.4,2.6,2.6,3.6,-1.1,0.000856389
XLOC_023156,Map3k15,1.7,3.6,3.2,1.0,2.0,2.0,-0.5,0.010299812
XLOC_023157,Gpr64,1.2,1.8,2.3,1.9,1.3,2.2,0.0,0.943765234
XLOC_023158,Phka2,3.8,4.2,5.1,4.9,5.2,6.1,0.3,0.008034777
XLOC_023159,Rs1,0.1,0.0,0.2,0.0,0.0,0.1,-0.1,0.193341841
XLOC_023160,Scml2,0.3,0.4,0.5,0.4,0.6,0.6,0.1,0.076648367
XLOC_023161,Rai2,0.4,2.1,1.2,0.8,0.8,1.1,-0.1,0.748293188
XLOC_023162,Rbbp7,49.0,50.9,57.4,110.6,90.6,98.0,0.9,0.017692594
XLOC_023163,Ctps2,8.5,7.9,7.5,8.3,7.0,7.8,0.0,0.491687501
XLOC_023164,Ap1s2,5.9,7.5,7.6,4.0,2.8,6.0,-0.6,0.139889801
XLOC_023165,Tmem27,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.401387362
XLOC_023166,Ace2,1.6,0.5,1.0,3.3,1.2,1.8,0.6,0.01225311
XLOC_023167,Pir,2.4,2.8,1.7,20.3,9.3,12.0,2.1,0.027034183
XLOC_023168,Figf,8.2,13.6,7.2,6.0,2.2,6.4,-0.9,0.292473396
XLOC_023169,Piga,4.6,2.5,4.6,3.4,3.1,4.7,0.0,0.858782741
XLOC_023170,Asb11,0.3,0.1,0.1,0.6,0.2,0.3,0.3,0.041836436
XLOC_023171,Asb9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023172,Fancb,0.9,1.3,1.2,1.8,2.9,3.3,0.8,0.030995832
XLOC_023173,Gemin8,2.1,2.3,3.5,6.0,4.9,6.2,0.9,0.029927327
XLOC_023174,Gpm6b,9.0,10.3,10.1,14.4,9.6,13.7,0.3,0.280032033
XLOC_023175,Trappc2,11.1,9.4,15.4,11.5,9.4,13.5,0.0,0.586025307
XLOC_023176,Gm1720,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.729002401
XLOC_023177,Arhgap6,18.0,13.4,12.3,7.0,7.9,7.5,-0.9,0.044455666
XLOC_023178,Mid1,7.8,6.8,8.4,8.3,10.8,12.6,0.4,0.128883241
XLOC_023179,Asmt,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.436867414
XLOC_023180,Gm14346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023181,Gm14346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023182,Spin2-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023183,Gm14346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023184,Gm10921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023185,Mycs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023186,AU022751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_023187,Nudt10,0.8,0.8,0.8,0.9,0.8,0.7,0.0,0.829349254
XLOC_023188,Bmp15,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.210855098
XLOC_023189,5430428K19Rik,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.422649731
XLOC_023190,Ccnb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023191,Clcn5,6.1,6.9,5.7,8.8,5.4,6.5,0.1,0.681533059
XLOC_023192,Mir500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023193,Mir501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023194,Mir362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023195,Mir188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023196,Mir532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023197,Usp27x,1.4,2.0,1.3,0.9,1.7,1.5,-0.1,0.52385371
XLOC_023198,2010204K13Rik,1.8,3.4,1.8,3.2,4.2,4.3,0.6,0.104067327
XLOC_023199,Ppp1r3f,1.3,1.6,1.3,0.8,1.4,1.1,-0.2,0.111338028
XLOC_023200,Ccdc22,6.2,7.8,7.9,8.8,9.3,9.2,0.3,0.061074052
XLOC_023201,Plp2,206.4,161.9,188.4,205.5,201.8,195.2,0.1,0.349177623
XLOC_023202,Magix,1.4,1.3,1.5,0.7,0.6,0.8,-0.5,0.000204585
XLOC_023203,Ccdc120,42.4,21.9,21.0,16.6,20.7,20.3,-0.5,0.369673982
XLOC_023204,Pqbp1,25.5,29.1,28.7,35.2,32.8,33.4,0.3,0.08938388
XLOC_023205,Eras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023206,Hdac6,5.6,5.9,6.0,8.5,9.0,8.7,0.5,0.002368872
XLOC_023207,Gata1,0.0,0.2,0.1,0.0,0.1,0.1,-0.1,0.202135469
XLOC_023208,Glod5,0.1,0.0,0.1,0.0,0.0,0.0,-0.1,0.187343535
XLOC_023209,Suv39h1,7.8,8.9,8.3,8.5,8.3,8.9,0.0,0.589844761
XLOC_023210,Was,2.2,8.1,4.9,1.2,2.9,3.2,-0.7,0.083223724
XLOC_023211,Wdr13,17.5,12.6,18.0,18.2,16.4,17.5,0.1,0.424261527
XLOC_023212,Rbm3,196.7,234.9,219.6,453.6,343.8,347.9,0.8,0.057535244
XLOC_023213,Tbc1d25,5.9,7.3,6.9,4.3,5.8,5.2,-0.3,0.008179725
XLOC_023214,Ebp,15.0,13.1,18.8,22.0,18.8,17.8,0.3,0.244905433
XLOC_023215,Porcn,10.0,8.7,9.1,6.4,6.4,6.6,-0.5,0.014362741
XLOC_023216,Ftsj1,3.7,4.6,4.4,5.8,5.2,4.6,0.2,0.237313576
XLOC_023217,Ssxb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023218,Gm14459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023219,Ssxb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023220,Ssxb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023221,Ssxb8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023222,Gm5634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023223,"Gm14499,Gm14511",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023224,Gm14458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023225,Cybb,11.6,27.4,28.3,8.1,7.9,17.9,-0.9,0.132844491
XLOC_023226,Gm5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023227,Dynlt3,48.4,33.4,49.5,59.7,42.1,61.0,0.3,0.000871698
XLOC_023228,Srpx,4.8,4.4,2.9,2.0,1.3,1.7,-0.9,0.045437372
XLOC_023229,Rpgr,3.0,1.8,2.9,2.1,2.0,3.8,0.0,0.978518717
XLOC_023230,"2900008C10Rik,Bcor",13.9,16.3,17.6,12.2,13.2,15.1,-0.2,0.019097706
XLOC_023231,Gm14635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023232,1810030O07Rik,14.2,12.4,15.5,14.3,11.5,16.2,0.0,0.841368473
XLOC_023233,Med14,8.3,6.1,9.2,9.2,7.1,10.5,0.2,0.014710259
XLOC_023234,2010308F09Rik,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.422649731
XLOC_023235,Cask,12.8,6.4,9.0,8.3,6.6,8.4,-0.2,0.369192653
XLOC_023236,Ppp1r2-ps9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023237,Maob,22.9,9.8,26.0,11.5,11.4,18.0,-0.4,0.337640355
XLOC_023238,Ndp,0.0,0.8,0.6,0.1,0.2,0.4,-0.2,0.341637221
XLOC_023239,Efhc2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.45585894
XLOC_023240,Fundc1,16.6,11.7,19.2,22.8,16.8,25.1,0.4,0.006199155
XLOC_023241,4930578C19Rik,0.2,0.4,0.3,0.3,0.0,0.2,-0.2,0.31295238
XLOC_023242,Mir221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023243,Mir222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023244,Slc9a7,1.2,1.0,2.7,0.6,0.9,1.5,-0.4,0.139191137
XLOC_023245,Ndufb11,96.6,101.7,104.7,141.3,120.0,112.8,0.3,0.150169193
XLOC_023246,Syn1,0.1,0.2,0.1,0.1,0.1,0.1,-0.1,0.474137357
XLOC_023247,Mir5617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023248,Cfp,5.1,14.2,11.5,3.1,5.2,5.2,-1.0,0.042639668
XLOC_023249,Elk1,3.5,4.2,5.0,4.7,4.8,4.9,0.1,0.283600161
XLOC_023250,Uxt,8.4,9.7,8.9,12.7,9.4,9.8,0.2,0.351479832
XLOC_023251,Zfp182,2.6,1.4,3.0,1.9,1.3,2.8,-0.2,0.127227716
XLOC_023252,Zfp300,0.1,0.2,0.2,0.2,0.1,0.2,0.0,0.728457675
XLOC_023253,4930453H23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023254,Gm6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023255,Klhl13,6.1,3.8,5.1,16.1,8.8,13.6,1.2,0.004574328
XLOC_023256,Gm5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023257,Gm4297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023258,Gm5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023259,"Gm10486,Gm14632",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023260,Gm5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023261,Gm1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023262,Gm5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023263,Gm2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023264,Gm2030,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.422649731
XLOC_023265,Slx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023266,Gm14525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023267,Gm6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023268,"Gm10486,Gm14819",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023269,"Gm10230,Gm10486",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023270,"Gm10486,Gm14632",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023271,"Gm10486,Gm14819",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023272,"Gm10486,Gm14819",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023273,"Gm10486,Gm14632",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023274,"Gm10486,Gm14632",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023275,Gm10921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023276,Gm2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023277,Gm2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023278,Gm14346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023279,Akap17b,2.3,1.6,1.2,0.9,0.9,0.9,-0.5,0.126795608
XLOC_023280,C330007P06Rik,14.8,10.3,14.2,12.7,9.4,16.5,0.0,0.785196201
XLOC_023281,Nkrf,2.2,1.9,2.2,1.5,2.0,2.8,0.0,0.992623234
XLOC_023282,42984,1.9,4.8,3.8,4.8,3.7,4.9,0.3,0.45224281
XLOC_023283,Rpl39,661.3,688.6,855.9,1416.2,863.3,1061.1,0.6,0.156424657
XLOC_023284,Snora69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023285,Upf3b,13.1,9.5,11.5,15.2,11.3,12.6,0.2,0.027122165
XLOC_023286,Akap14,0.2,0.1,0.1,0.1,0.0,0.2,0.0,0.628956894
XLOC_023287,Ndufa1,76.7,78.3,83.9,118.4,102.0,84.9,0.3,0.19329249
XLOC_023288,Gm9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023289,Rhox1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023290,Rhox4f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023291,Rhox3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023292,Rhox2g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023293,Rhox4g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023294,Rhox3h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023295,Rhox2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023296,Rhox8,0.1,0.2,0.1,0.0,0.2,0.0,-0.1,0.228360947
XLOC_023297,Rhox9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023298,4930525M21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023299,4930430D24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023300,Rhox11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023301,Rhox12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023302,Tmem255a,2.1,1.6,1.6,2.2,1.8,2.2,0.1,0.23650033
XLOC_023303,Lamp2,147.1,102.2,128.1,121.7,89.0,120.2,-0.2,0.069943195
XLOC_023304,Cul4b,10.4,7.4,10.6,12.0,8.7,12.8,0.2,0.008904724
XLOC_023305,C1galt1c1,26.4,14.7,21.2,22.0,16.8,20.6,0.0,0.802252467
XLOC_023306,Cypt14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023307,Thoc2,15.2,10.6,15.3,11.1,9.4,13.8,-0.2,0.115059408
XLOC_023308,Tenm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_023309,Dcaf12l2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.288403512
XLOC_023310,Dcaf12l1,0.5,0.2,0.2,0.4,0.4,0.3,0.1,0.241672722
XLOC_023311,4930515L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023312,Smarca1,6.5,3.0,7.6,9.3,7.2,10.3,0.6,0.093320045
XLOC_023313,Apln,4.3,17.3,8.5,3.5,6.5,5.7,-0.7,0.161132183
XLOC_023314,Zdhhc9,14.4,13.1,16.5,14.6,13.3,16.7,0.0,0.012449197
XLOC_023315,9530027J09Rik,1.0,1.0,1.3,2.0,1.7,1.8,0.4,0.027206713
XLOC_023316,Elf4,17.4,14.2,17.3,10.5,13.0,12.8,-0.4,0.132009437
XLOC_023317,Aifm1,13.0,10.5,15.0,22.7,17.7,17.5,0.6,0.085109424
XLOC_023318,Zfp280c,4.8,3.7,5.8,5.0,3.7,6.2,0.0,0.407816599
XLOC_023319,Gpr119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023320,Gm595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_023321,Enox2,4.5,2.7,3.2,5.1,3.4,4.4,0.2,0.057912882
XLOC_023322,Olfr1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023323,Igsf1,0.2,0.1,0.3,0.3,0.2,0.3,0.0,0.273299346
XLOC_023324,Olfr1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023325,Olfr1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023326,Olfr1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023327,Firre,38.6,22.6,40.7,13.0,18.8,25.1,-0.8,0.157471387
XLOC_023328,Frmd7,0.4,0.1,0.3,0.3,0.2,0.2,0.0,0.576766385
XLOC_023329,Rap2c,17.1,13.3,18.7,15.6,10.3,17.8,-0.2,0.164774541
XLOC_023330,Mbnl3,4.9,2.4,4.9,7.1,3.8,6.6,0.4,0.009725874
XLOC_023331,Hs6st2,0.6,1.3,0.8,1.8,1.6,2.1,0.6,0.109718248
XLOC_023332,Usp26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244790107
XLOC_023333,1700080O16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023334,Gpc4,22.0,35.7,33.9,12.1,20.5,21.0,-0.7,0.003204895
XLOC_023335,Gpc3,215.3,262.5,266.7,183.6,214.0,169.6,-0.4,0.096210436
XLOC_023336,Mir6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023337,Mir717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023338,Mir363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023339,Mir92-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023340,Mir19b-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023341,Mir20b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023342,Mir18b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023343,"Kis2,Mir106a",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023344,Mir450b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023345,Mir450-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023346,Mir450-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023347,Mir542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023348,"C430049B03Rik,Mir322,Mir351,Mir503",4.2,6.6,11.6,1.7,3.4,4.7,-1.0,0.01192529
XLOC_023349,Plac1,0.0,0.3,0.5,0.1,0.4,0.4,0.0,0.745471138
XLOC_023350,Fam122b,3.1,2.4,4.0,2.9,1.9,3.4,-0.2,0.058700027
XLOC_023351,Mospd1,8.0,6.2,7.0,10.3,7.1,9.1,0.3,0.038454444
XLOC_023352,Cxx1a,9.8,10.5,7.7,9.1,6.2,7.6,-0.3,0.334710773
XLOC_023353,Cxx1b,8.0,9.2,7.3,7.7,6.5,6.6,-0.2,0.226132938
XLOC_023354,AW822252,0.1,0.1,0.3,0.0,0.0,0.0,-0.2,0.110983479
XLOC_023355,1700013H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023356,Zfp36l3,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,0.18044097
XLOC_023357,Xlr,0.9,2.0,2.7,1.8,1.2,2.1,0.0,0.899741908
XLOC_023358,Gm773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023359,Gm648,0.1,0.2,0.0,0.0,0.1,0.0,-0.1,0.18394394
XLOC_023360,"Mir5116,Mmgt1",15.9,10.0,13.4,11.9,10.3,15.3,-0.1,0.772085534
XLOC_023361,Mtap7d3,1.6,1.3,1.9,0.9,0.8,1.6,-0.3,0.063071279
XLOC_023362,Arhgef6,15.7,11.3,16.4,4.7,5.6,7.8,-1.1,0.028635489
XLOC_023363,Rbmx,27.3,37.0,42.4,31.0,31.7,34.2,-0.1,0.530362649
XLOC_023364,Snord61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023365,Gpr101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023366,Fgf13,1.0,0.7,0.9,11.0,8.6,10.6,2.6,8.53855E-05
XLOC_023367,Mir504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023368,Mcf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_023369,Atp11c,6.6,5.2,7.7,5.1,3.8,6.6,-0.3,0.030440134
XLOC_023370,Mir505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023371,Gm7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023372,Sox3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_023373,Cdr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023374,1700019B21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023375,Gm6760,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.422649731
XLOC_023376,Slitrk4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.082452832
XLOC_023377,Mir743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023378,Mir743b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023379,Mir742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023380,Mir883a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023381,Mir883b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023382,Mir471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023383,Mir741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023384,Mir463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023385,Mir880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023386,Mir878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023387,Mir881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023388,Mir871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023389,Mir470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023390,Mir465d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023391,Mir465c-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023392,Mir465b-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023393,Mir465c-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023394,Mir465b-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023395,Mir465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023396,Gm1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023397,4933436I01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023398,Mir201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_023399,Mir547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
