"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"314","Signal Transduction Homo sapiens R-HSA-162582",6.14107272258318e-06,0.00046455812545009,0.212348218284542,1.44227849367055,0,975,"GLP1R;ATP2A3;LDLR;DYNC2H1;DNM3;TNRC6A;HDAC6;KDM1A;GCGR;EIF4EBP1;SFPQ;ACTG1;GHR;NCOR1;USP9X;NEDD4;SPTBN1;IRS2;ITPR2;TNRC6B;WNT4;IGF1R;COL6A6;USP34;TRIB3;PIK3R1;CXXC4;PIK3R3;RAPGEF4;TCF4;CAMK2B;RET;ADCY9;TAX1BP1;MYH9;FFAR1;NCAM1;CSNK1A1;PRKAR1B;SHC1;PPP1CB;PLCB1;ARAF;SMARCA4;TNRC6C;RALA;BRAF;RANBP2;GPC4;TNKS2;BCL9;PPP1R12A;TRIO;GIPR;TAOK1;BMPR1A;MIB1;FMNL2;TBL1X;CDC73;ROCK1;GDI1;GNAQ;PSMB8;CREBBP;NR3C1;EP300;USP15;RALBP1;JAK1;CUL3;KIDINS220;HNRNPH1;CDH1;PAK3;HNRNPM;ARHGAP5;ERLEC1;PSMB10;CCL28;PSAP;PSMA6;DUSP5;RGS2;FGD2;KRAS;PAFAH1B1;PDYN;GNG5;LPL;ARHGAP23;CNR1;CSNK2B;EIF4G1;ADM2;CDC14B;SKIL;FLRT1;CCND1;RGS11;PLXNB1;PSMB5;AKAP9;RICTOR;PDK1;SOX4;RHOB;PTBP1;GNAS;PRLR;SHC2;MAML3;ATP2A2;CNTN1;PRKCE;CYLD;CTNNBIP1;CHD8;IFT88;HSP90AA1;FOXO1;GRK5;CSNK1G2;RNF111;PARD3;ADORA2B;AKAP13;FAM13B;DAB2IP;ACTB;CDC42;CCNT2;JUN;SMAD7;MCF2L;DNER;LATS1;GNB2;STAT5A;MYO9A;LRP6;NF1;PDE3B;GNB1;MAPK6;AKT3;TRRAP;CDKN1B;ATP6V1D;NCKAP1;FABP5;AGO1;BTRC;CHRM3;CCNT1;CLIP1;TTR;FZD3;IAPP;AHCYL1;KTN1;TMED2;PDPK1;SPOP;KSR2;MADD;PFN1;TLN1;ATP6V1E1;DISP2;VCP;HNRNPA1;RASGRF1;ARHGEF2;YWHAQ;IQGAP1;PRKACB;RTN4;ARHGAP24;PDE1C;ITGAV;RRAGC;ATP6V1G1;DAAM1;ATP6AP1;GNAO1;MAGED1;SEPT7;IRAK1;MDM2;ARRB2;STK11;GSK3B;MOB1B;CSNK2A2;TJP1;BAMBI;DIAPH1;PDK2;DGKH;KMT2D;VIPR1;ARPC2;GNAZ;CLTC;SRGAP1;RPTOR;LRP8;ABI2;KHDRBS3;PPP2R5C;PRKAA1;FRS2;ARHGEF12;WDR35;ABI1;EVL;PEBP1;PIP4K2C;SH3KBP1;SMAD4;POLR2A;FUZ;ARHGAP32;PPM1A;IER3;PSME4;MARK3;NCOA2;ATP6V1B2;RHOA;OS9;PPP3CA;DGKZ;TFDP2;PTEN;ACVR2A;RASA1;WLS;PPP2R5A;FOXO3;CUL1;XIAP;SPP1;PRKACA;RANGAP1;PAK2;MEF2A;ADRA2A;GABBR2;TIA1;BCAR1;PRKCI;VEGFA;BCL2L11;DLG4;RAPGEF2;CDK8;PHLPP1;NRTN;METAP1;CSNK2A1;CYFIP2;DUSP7;SNW1;BAG4;ROCK2;MYL12B;LRP12;AMOTL1;INSR;GNAI1;CSNK1E;JUP;KLC1;TLE2;YWHAB;SPTAN1;RNF146;KALRN;STAT5B;PPP2CA;FBXW7;APC;ARHGEF16;NCOR2;CREB1;CALM1;NUP98;RAB6A;TNKS;PTPN1;RAF1;DGKD;PIK3C3;PIK3CA;AHCTF1;KHDRBS1;EIF4B;BCR;UBC;WIPF2;TLE3;YWHAZ;DIAPH2;SH3GL2;NMT2;PRKAR1A;PRICKLE1;NSMAF;METAP2;CDON;NCOA3;MYL6;KIF5B;FKBP1A;EEF2K;DRAP1;PTK2B;SKI;NCK2;PRKAB2;BAIAP2;FER;ASH2L;PRKCA;H3F3A;GPR27;CLASP2;ARHGEF11;PPP3R1;CKAP5;CAB39L;PDE8A;NLK;SCAI;SOS1;SP1;CHUK;CRKL;YWHAE;ACTR2"
"315","Signaling by GPCR Homo sapiens R-HSA-372790",0.000198023789705448,0.00600133321862429,0.252265190668165,1.54788437342901,58,298,"GLP1R;GCGR;SPTBN1;IRS2;ITPR2;WNT4;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;FFAR1;NCAM1;PRKAR1B;SHC1;PLCB1;ARAF;BRAF;TRIO;GIPR;ROCK1;GNAQ;PSMB8;JAK1;CUL3;PSMB10;CCL28;PSAP;PSMA6;DUSP5;RGS2;FGD2;KRAS;PDYN;GNG5;CNR1;ADM2;RGS11;PLXNB1;PSMB5;AKAP9;RHOB;GNAS;SHC2;PRKCE;GRK5;ADORA2B;AKAP13;DAB2IP;CDC42;MCF2L;GNB2;NF1;PDE3B;GNB1;AKT3;CHRM3;FZD3;IAPP;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;ARHGEF2;IQGAP1;PRKACB;PDE1C;GNAO1;ARRB2;DGKH;VIPR1;GNAZ;PPP2R5C;FRS2;ARHGEF12;PEBP1;PSME4;MARK3;RHOA;PPP3CA;DGKZ;RASA1;PPP2R5A;PRKACA;ADRA2A;GABBR2;DLG4;RAPGEF2;NRTN;DUSP7;ROCK2;GNAI1;YWHAB;SPTAN1;KALRN;PPP2CA;ARHGEF16;CREB1;CALM1"
"316","GPCR downstream signaling Homo sapiens R-HSA-388396",0.00274010710063287,0.0407261577080954,0.27812250783126,1.54469771224383,984,143,"GLP1R;GCGR;ITPR2;PIK3R1;PIK3R3;ADCY9;FFAR1;SHC1;PLCB1;TRIO;GIPR;ROCK1;GNAQ;JAK1;CCL28;RGS2;FGD2;PDYN;GNG5;CNR1;ADM2;RGS11;PLXNB1;RHOB;GNAS;PRKCE;GRK5;ADORA2B;AKAP13;CDC42;MCF2L;GNB2;PDE3B;GNB1;AKT3;CHRM3;IAPP;PDPK1;ARHGEF2;ARRB2;DGKH;VIPR1;GNAZ;ARHGEF12;RHOA;DGKZ;ADRA2A;GABBR2;ROCK2;GNAI1;KALRN;ARHGEF16;DGKD;PIK3CA;PRKCA;GPR27;ARHGEF11;PDE8A;SOS1;ARHGEF17;PRKCB;SOS2;DGKE;GNAI2"
"317","Digestion of dietary lipid Homo sapiens R-HSA-192456",0.00127976598564834,0.0240059380869291,-0.829375605795196,-1.92626428877001,671,6,"PNLIPRP1;LMF2;CLPS;CEL;PNLIP"
"318","Free fatty acids regulate insulin secretion Homo sapiens R-HSA-400451",0.000249442910832474,0.00726319063894557,0.941501471746049,1.88682495851729,119,4,"FFAR1;PLCB1;GNAQ"
"319","Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion Homo sapiens R-HSA-434316",0.000249442910832474,0.00726319063894557,0.941501471746049,1.88682495851729,119,4,"FFAR1;PLCB1;GNAQ"
"320","Circadian Clock Homo sapiens R-HSA-400253",0.000323167520467276,0.0088871068128501,0.435501275061527,1.96979407006303,134,50,"NCOR1;CRY2;BHLHE41;DBP;PPP1CB;CHD9;MEF2D;TBL1X;CREBBP;NR3C1;EP300;PER1;RORA;NAMPT;SREBF1;BTRC;ATF2;CLOCK;BHLHE40;NCOA6;NR1D1;NCOA2;CUL1;CSNK1E;CREB1;NCOA1;UBC;SIRT1"
"321","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200",0.000904128328568097,0.0181436563232922,0.32431723650362,1.70342279799164,344,103,"UCP2;UQCRQ;CYCS;NDUFC2;COX5A;NDUFB9;NDUFA12;NDUFV2;ATP5G1;NDUFS7;SCO2;LRPPRC;SDHD;ATP5B;ATP5J2;COX8A;ATP5H;COX7A2L;COX6A1;SDHA;NDUFC1;NDUFB11;ATP5A1;ATP5J;UQCR11;NDUFA2;ETFA;ATP5E;ATP5L;NDUFA1;NDUFA5;NDUFB10;NDUFB6;NDUFA8;ATP5F1;COX14;SDHB;NDUFA6;ATP5C1;NDUFAB1;UQCRH;NDUFA7;COX5B;UQCRB;ATP5G2;NDUFAF3;NDUFS3;NDUFV3;TMEM126B;CYC1;SURF1;NDUFAF4;NDUFAF2;COX7C;NDUFA10;COX19;NDUFS4;COX18;ETFB;NDUFA3;COX16;NDUFS6;NDUFA9;UQCR10;NDUFS2;UQCRC2;NDUFB7;NDUFB4;COX7B;ATP5D"
"322","Mitochondrial translation initiation Homo sapiens R-HSA-5368286",0.00281228682789768,0.0407261577080954,0.328987763581027,1.65468704541396,1108,82,"MRPL54;MRPL15;MRPS18B;MRPL53;MRPL23;MRPS28;MRPL20;GADD45GIP1;MRPL33;MRPL9;MRPS12;MTIF2;MRPS33;MRPL12;CHCHD1;MRPS16;MRPL51;MRPS34;MRPS18C;MRPL21;MRPL13;AURKAIP1;MRPL14;MRPL30;MRPS31;MRPL55;MRPL48;MRPL36;MRPS18A;MRPL40;MRPL34;MRPS7;MRPL22;MRPS24;MRPL2;MRPL49;MRPL24;MRPS17;MRPL39;MRPL43;MRPS26;MRPL35;MRPS14;MRPL18;MRPL32;MRPL41;MRPL28;MRPL27;MRPL52;MRPL44;MRPL42;MRPL4;MRPS21;MRPS36;MRPL17;MRPS23"
"323","positive regulation of macromolecule biosynthetic process (GO:0010557)",1.99327767105437e-05,0.00624518810312222,0.42668470288402,2.09018679272733,7,72,"HDAC6;IRS2;WNT4;IGF1R;UPF3B;DHX9;RBM3;SHC1;EPM2AIP1;SUCO;RAB3GAP1;LARP4;FAM129A;NAMPT;EIF6;HNRNPD;CALR;LDB1;SOX4;CIRBP;GCK;YTHDF3;EIF3E;SVIP;MTPN;POLDIP3;RAB3GAP2;YTHDF1;DDX3X;INSR;FXR1;EEF2;NR1H3;XBP1;SIRT1;ELAVL1;FMR1;LARP4B"
"324","signal transduction by p53 class mediator (GO:0072331)",0.000535578863987722,0.0462906352615595,0.563782467937072,2.08124323905405,237,23,"ATRX;DDX5;MYO6;PYCARD;HINT1;MDM4;TRIAP1;STK11;PDK2;JMY;PPP1R13B;ZMAT3;PAXIP1;BOK;NDRG1"
"325","protein monoubiquitination (GO:0006513)",0.000431954583060981,0.0400997837941611,0.522423021604312,2.05767746288205,188,29,"CTR9;HUWE1;CDC73;CUL3;WAC;DTX3L;RNF20;UBE2O;TRIM25;PAF1;UBE2B;UBE2R2;UBE2W;KLHL22"
"326","regulation of insulin secretion (GO:0050796)",9.85738823570001e-06,0.0035296490875403,0.462363919476648,2.21656278193714,3,65,"GLP1R;SLC30A8;CACNA1D;IRS2;ITPR2;CACNA1A;SLC2A1;RAPGEF4;RFX6;HNF4A;SLC2A2;G6PC2;GIPR;NEUROD1;ABCC8;RFX3;SOX4;GCK;KCNB1;SYT7;FOXA2;DPP4;MARCKS;SNAP25;ISL1;CLOCK;UQCC2;MIDN;NR1D1;GLUD1;ADRA2A"
"327","regulation of hematopoietic stem cell differentiation (GO:1902036)",0.000150850480410119,0.0226834945130189,0.422248639664015,1.98269823390295,61,59,"KMT2A;PSMB8;PSMB10;PSMA6;PSMB5;LDB1;N4BP2L2;TCF12;PSME4;SETD1A;UBC;YTHDF2;H3F3A;PSMF1;PSMA3;PSMA4;PSMC2;LMO1;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"328","negative regulation of nucleic acid-templated transcription (GO:1903507)",5.37901488088646e-05,0.0107860006391535,0.27935993641244,1.67794606759519,16,249,"MLXIPL;DACH1;HDAC6;KDM1A;SFPQ;BCLAF1;RSF1;ENO1;SMARCC2;CRY2;WNT4;NR1D2;TRIB3;THRA;ATP8B1;BHLHE41;SHC1;PLCB1;EPC1;SMARCA4;ZBTB38;CTCF;ZBTB7A;SPEN;CBX5;ZHX1;NIPBL;PER1;JARID2;ID2;PDCD4;RFX3;CALR;RLIM;POU2F1;CBFA2T3;CIR1;LDB1;CDK5R1;ILF3;ATF7IP;KAT6B;ATXN1;RUNX1T1;CHD8;PHF12;FOXO1;KLF10;DAB2IP;ZBTB14;JUN;KAT6A;ZBTB4;YEATS2;CDKN1B;PROX1;FOXP1;BTRC;GATAD2A;CLOCK;PFDN5;YWHAQ;SUMO1;MDM2;BHLHE40;HEXIM1;DAP;SMAD4;FOXN3;NR1D1;USP47;TSC22D4;PIAS4;TFDP2;CREBZF;KMT5A;CIART;MBD1;SMARCA2;SNW1;COMMD7;TLE2;MECP2;EHMT1;ZBTB21;HIC2;SET;EID1;KDM5C;KHDRBS1;ZEB1;INPP5K;CBX3;PRICKLE1;EED;TSHZ3;SIRT1;SP3;ZKSCAN3;BCOR;ZC3H4;LIMD1;LRRFIP1;HDAC5;UBP1;SCMH1;ARID5B;HMBOX1;GZF1;NONO;DDIT3;ATF5;HSPA8;PHB2"
"329","positive regulation of translation (GO:0045727)",0.00039598386485023,0.0389228845979255,0.437550393976605,1.95904018561702,165,48,"UPF3B;DHX9;RBM3;LARP4;FAM129A;EIF6;HNRNPD;YBX3;EIF5A;SOX4;CIRBP;YTHDF3;EIF3E;UQCC2;POLDIP3;YTHDF1;DDX3X;USP16;FXR1;KHDRBS1;EEF2;ELAVL1;FMR1;LARP4B;HABP4;NPM1;MPV17L2;C1QBP"
"330","positive regulation of glucose import in response to insulin stimulus (GO:2001275)",0.000488816471633832,0.0431004385396848,0.829304658963977,2.06599891630764,230,7,"PIK3R1;PIK3R3"
"331","carbohydrate homeostasis (GO:0033500)",0.000395408581068118,0.0389228845979255,0.46999813328558,2.00151816194516,168,39,"MLXIPL;GCGR;CRY2;RFX6;PAX6;VGF;HNF4A;G6PC2;NEUROD1;SELENOT;SOX4;GCK;KCNB1;MBD5;STK11;PDK2;PRKAA1;ADIPOR1;ADRA2A;INSR"
"332","positive regulation of Wnt signaling pathway (GO:0030177)",0.000153847758516386,0.0226834945130189,0.351244378952955,1.83417445797171,58,100,"WNT4;MACF1;USP34;ZRANB1;SMARCA4;TNKS2;TBL1X;CDC73;PSMB8;PSMB10;WNK1;PSMA6;PSMB5;SOX4;LRP6;VCP;SPIN1;BAMBI;UBR5;USP47;PPM1A;PSME4;WLS;XIAP;DDX3X;CSNK2A1;CSNK1E;JUP;RNF146;TNKS;UBC;SKI;PSMF1;AXIN1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;ARNTL;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;RUVBL1;PIN1;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;TMEM198;PSMD3;PSMC4;PSMD12;PSMD4"
"333","regulation of transcription from RNA polymerase II promoter (GO:0006357)",5.35587083781887e-06,0.0026848980509986,0.269322944133875,1.80755500313336,0,807,"MLXIPL;ATRX;CHD3;MXD4;AUTS2;CREBRF;KDM1A;PER3;KLF9;KMT2A;SFPQ;NFAT5;ENO1;NCOR1;USP9X;DDX5;SMARCC2;CRY2;CHD4;NUPR1;PHIP;NR1D2;MYO6;TRIB3;BRD3;CUX2;PIK3R1;TCF4;NFIC;RFX6;DHX9;BRWD1;LPIN1;HNRNPU;CTR9;CDK12;DICER1;MYT1L;TEF;SAFB2;BPTF;AKAP8L;THRA;PAX6;ASXL2;BHLHE41;TEAD1;HNF4A;PRDM2;DBP;LPIN2;KDM5B;EPC1;GATAD2B;SMARCA4;NSD1;ZBTB38;CTCF;ZMYM5;MED13;SATB1;SPEN;EPM2AIP1;ZCCHC18;SAFB;DDX17;MEF2D;MYSM1;CBX5;PPP1R12A;ZHX1;VEZF1;ARID4B;GTF2I;BMPR1A;THRAP3;TBL1X;NIPBL;CDC73;CREBBP;BRD2;LITAF;NR3C1;YY1;BRD8;NKX6-1;EP300;USP15;PER1;RNF10;RORA;ATP2B4;NEUROD1;ARID1A;PKD1;CREB3;HFE;KDM2B;MEIS2;SSBP3;SS18L2;NAMPT;ABHD14B;INSM1;HLF;ZBTB2;PDCD4;CNBP;RFX3;CALR;SKIL;TSHZ2;FOS;CCND1;CREM;SOD2;PHF21A;POU2F1;LDB1;SOX4;PLSCR1;SREBF2;MAML3;TAF1;CHD8;MDM4;EPC2;SREBF1;SOX12;PHF12;FOXO1;KLF10;ABCA2;TET2;GLIS3;RCOR3;BEX1;RNF111;DCAF6;DAB2IP;BCAS3;IKZF5;EHMT2;CCNT2;JUN;FOXA2;HDGF;SMAD7;ZFHX3;STAT5A;LRP6;ZBTB4;YEATS2;RAD21;CRTC3;PROX1;TSHZ1;AGO1;FOXP1;BACH1;TOB1;CCNT1;ISL1;CBX6;IRF2BPL;PFKM;ATF2;KLF7;ITGA6;N4BP2L2;HCFC1;GATAD2A;ZMIZ1;HMGN5;CXXC5;PDX1;ARF4;CLOCK;JUND;PARP9;ARHGEF2;TCEAL3;NFKBIZ;IFI27;PTPRN;TRIAP1;TPR;WBP2;SUMO1;MDM2;GMEB1;RTF1;BHLHE40;ZMYM2;CBX7;ELF2;CHD2;FNIP2;HEXIM1;TCF12;KMT2D;MET;KLF13;MYDGF;JMY;FOXO6;MEGF8;LRP8;CNOT1;NCOA6;SMARCC1;CDC5L;ATAD2B;ST18;UBN1;THAP11;SMAD4;NR1D1;ZBTB5;DHX36;PPM1A;NCOA2;ELF1;MLLT10;BRD4;SAP130;KDM6B;PPP3CA;QRICH1;ECD;ELP3;TFDP2;ACVR2A;NFE2L1;FOXO3;XIAP;SMARCA5;SKAP1;H2AFY;SMARCD1;KMT5A;MEF2A;PAF1;VEGFA;DDX3X;MNT;MBD1;SMARCA2;CDK8;SLC33A1;RPRD1A;SNW1;NUCKS1;TRPS1;NCOA7;HTATSF1;TET3;JUP;USP16;IMPACT;RREB1;DCAF1;MECP2;RFX7;STAT5B;NCOR2;CREB1;IRF2;MEOX1;TCEAL8;TNKS;MTDH;EID1;MED13L;CHD1;ELP4;MLXIP;NCOA1;IRF6;ZBED5;HNRNPK;OGT;NFIA;ZEB1;TCEAL9;UBC;NR1H3;BARHL1;CCNL1;PRKAR1A;EED;ZMYM3;TAF4;XBP1;TSHZ3;CDK13;NCOA3;SIRT1;HMGB1;DRAP1;NFIX;SKI;FNIP1;NCK2;MED25;TGFBR3;ZBTB1;SLTM;SP3;ZKSCAN3;BCOR;CGGBP1;ZC3H4;PPP3R1;ORC2;MTF1;PRKD1;PCGF5;MED23;SP1;NFATC3;CHUK;LRRFIP1;ASXL1;MED12L;HDAC5;ACVR1;SETD3;SRCAP;STAT3;UBP1;PLAG1;PAXBP1;THRB;FOXK1;ZMYND11;PRKCB;ARID5B;USF2;IKBKB"
"334","cellular response to hypoxia (GO:0071456)",4.92451240847535e-05,0.0102860752932029,0.372449921346518,1.93034578623377,18,96,"FAM162A;PGK1;BNIP3;HP1BP3;FMN2;HMOX1;PSMB8;CREBBP;EP300;EGLN1;RORA;PSMB10;PSMA6;PSMB5;MDM4;ARNT;PINK1;BACH1;MDM2;PSME4;NPEPPS;VEGFA;UBC;HYOU1;CPEB1;SIRT1;NDRG1;LIMD1;P4HB;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;STUB1;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;BNIP3L;PSMD7;PSMA7;PSMD6;HIPK2;ELOC;PSMB6;PSMD8;PSMB1;MT3;BAD;UBA52;RBX1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"335","negative regulation of gene expression (GO:0010629)",4.65053051821219e-05,0.0101361345599121,0.250806405467674,1.57166324007289,12,362,"MLXIPL;DACH1;MIF;HDAC6;KDM1A;DNMT3A;SFPQ;BCLAF1;RSF1;ENO1;NCOR1;SMARCC2;CRY2;WNT4;NR1D2;TRIB3;GAPDH;PTRH2;DAPK1;THRA;ATP8B1;BHLHE41;SHC1;PLCB1;EPC1;SMARCA4;ZBTB38;CTCF;BTG2;ZBTB7A;SPEN;CBX5;ZHX1;LARP1;NIPBL;YY1;PER1;PTBP3;RBBP4;JARID2;ID2;PDCD4;RFX3;CALR;RLIM;POU2F1;CBFA2T3;CIR1;LDB1;CDK5R1;ILF3;ATF7IP;PTBP1;KAT6B;ATXN1;TAF1;RUNX1T1;CHD8;PHF12;FOXO1;KLF10;DAB2IP;PINK1;ZBTB14;JUN;KAT6A;ZBTB4;YEATS2;CDKN1B;PROX1;FOXP1;TOB1;BTRC;GATAD2A;CLOCK;CAPRIN1;PFDN5;PARP9;YWHAQ;CNPY2;ERP29;SUMO1;MDM2;BHLHE40;HEXIM1;DAP;CNOT1;SMAD4;TARDBP;FOXN3;RBBP7;NR1D1;NCL;USP47;ANXA7;TSC22D4;TERF2;PIAS4;TFDP2;CREBZF;H2AFY;KMT5A;VEGFA;DDX3X;CIART;MBD1;SMARCA2;SNW1;COMMD7;TLE2;MECP2;NCOR2;SUZ12;EHMT1;ZBTB21;HIC2;SET;EID1;FXR1;KDM5C;KHDRBS1;ZEB1;INPP5K;CBX3;PRICKLE1;EED;TSHZ3;SIRT1;ZFP36L2;PICALM;SP3;ZKSCAN3;H3F3A;BCOR;FMR1;ZC3H4;LIMD1;RNF139;LRRFIP1;CNOT3;HDAC5;UBP1;SCMH1;ARID5B;HMBOX1;MTF2;GZF1;NONO;DDIT3;ATF5;HSPA8;PHB2"
"336","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",8.03123973786033e-05,0.0143787874306764,-0.580997410253415,-2.15613492761193,44,27,"KRI1;NOC4L;TBL3;NOL10;UTP6;PDCD11;UTP20;KRR1"
"337","regulation of cellular ketone metabolic process (GO:0010565)",3.84557146393695e-05,0.00975759301027,0.474014214688939,2.16259946803824,15,52,"ODC1;PSMB8;PSMB10;PSMA6;PSMB5;OAZ1;PDK2;PSME4;SIRT1;PSMF1;PSMA3;PSMA4;PSMC2;AZIN1;PSMA2;PSMB2;PSMB4;PSMB9;PANK2;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"338","positive regulation of neuron differentiation (GO:0045666)",0.000387323357974703,0.0389228845979255,0.443041413459078,1.96413457862312,162,46,"TCF4;CAMK2B;RET;TENM3;KIDINS220;NEUROD1;DAB2IP;ARSB;PROX1;ARHGEF2;MARK2;TCF12;MAGI2;RHOA;PRKCI;RAPGEF2;TWF1;IMPACT;ZEB1;PTK2B;PRKD1"
"339","negative regulation of cell cycle G2/M phase transition (GO:1902750)",4.86614452935867e-06,0.0026848980509986,0.509161325011787,2.39080287073472,1,59,"PSMB8;PSMB10;PSMA6;CDC14B;PSMB5;USP47;PSME4;FHL1;CUL1;H2AFY;UBC;PSMF1;ATF5;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;RBX1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;FZR1"
"340","negative regulation of apoptotic process (GO:0043066)",0.000202504089633373,0.0267616086789302,0.265284199189994,1.59340163282686,63,249,"MIF;INSRR;BNIP3;IGF1R;PHIP;PIK3R1;RET;PTRH2;SON;FMN2;BHLHB9;HSPA9;SHC1;ARAF;BRAF;TOX3;MAPK8IP2;GPX1;MCL1;DDR1;BIRC6;VSTM2L;KRT18;KDM2B;DNAJA1;PRELID1;HSPA5;SOD2;NUAK2;PRLR;FOXO1;GRK5;DHCR24;SOCS2;PINK1;ERC1;ARL6IP1;YME1L1;ISL1;FZD3;PRDX2;HMGN5;ARF4;GSTP1;SOD1;SIAH2;TRIAP1;TPT1;ZFAND6;IRAK1;HSP90B1;GSK3B;MET;MYDGF;PRKAA1;USP47;ANKLE2;RASA1;XIAP;PAK2;PRKCI;VEGFA;DDX3X;CDKN2D;NAA35;CSNK2A1;BAG4;INSR;MAP4K4;API5;GLO1;MTDH;CPEB4;SET;RAF1;HIPK3;PIK3CA;HNRNPK;UBC;YWHAZ;XBP1;MYO18A;SIRT1;PTK2B;PIM1;FNIP1;PRKCA;PPT1;MALT1;YWHAE;STAT3;CCND2;IKBKB;ATF5;SQSTM1;CBL;PHB2;DNAJC3;HSPB1;NPM1;NTRK2;ANXA5;UBB;MIEN1"
"341","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",7.5158438838002e-05,0.0139544168109224,0.439926490147887,2.04953475288584,30,57,"PSMB8;PSMB10;HFE;PSMA6;CALR;PSMB5;TAPBP;ITGAV;PSME4;CHUK;PSMF1;IKBKB;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;PSMB4;SEC22B;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;VAMP8;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;PDIA3"
"342","calcium ion transport (GO:0006816)",0.000277888241015346,0.0309567500491096,0.43864838777006,1.98264999068595,115,50,"ATP2A3;CACNA2D1;CACNA1D;CACNA1A;NALCN;SLC24A2;STIM1;ANK2;ATP2B4;ATP2B2;PKD1;P2RX4;CACNB2;ATP2A2;SLC8A1;TRPM7;TRPM3;ITGAV;TPT1;ATP2C1;TRPC1;SELENOK"
"343","antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)",3.89291562348693e-05,0.00975759301027,0.446655724464363,2.09730342000107,15,59,"PSMB8;LNPEP;PSMB10;HFE;PSMA6;CALR;PSMB5;TAPBP;ITGAV;PSME4;CHUK;PSMF1;IKBKB;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;PSMB4;SEC22B;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;VAMP8;IFI30;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;PDIA3"
