Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
BHLHE40 A549 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,ATP6V1A;SLC36A1;RTN3;SET;ATP6AP1;PITPNA;KCNAB2;SYT13;SYN1;PGM2L1;EPM2AIP1;PTP4A2;FAM168B;MADD;TBC1D24;ATP6V1B2;CAMTA1
eGFP-JUNB K562 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,SLC36A1;ABCA2;PTPRS;CLSTN3;WBP2;ELOVL6;GHITM;SCAMP1;DNAJC27;EML2;NCEH1;SYT11;OGDH;MAP4;NCDN;SELT;EIF4G3
KDM5B H1-hESC hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,PYGB;SET;SLC24A3;NLGN2;KCNA2;CADPS;LHFPL4;RNF208;ANK3;NMNAT2;PURA;ETNK1;SELT;MAPRE2;INA;VAMP2;BEND6
GATA2 endothelial cell of umbilical vein hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,EPHA5;SLC36A1;H3F3B;WBP2;GOT2;CD99L2;SCAMP5;NCEH1;ACTR1B;NEDD4;PSAP;AAK1;IDS;TRIM37;MAPRE2;TSPYL4;ATP6V0A1
TCF7L2 Panc1 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,SLC36A1;RTN3;H3F3B;ATP6AP1;AP2B1;KCNAB2;SRCIN1;ACTB;SYN1;SCAMP5;CS;PURA;FAM168B;OPA1;DZANK1;SELT;ARL8A
RFX5 HepG2 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,PTPRS;H3F3B;APLP2;GOT2;ATP2A2;ABAT;SYP;PPP2CA;EPM2AIP1;NEDD4;IMPAD1;MADD;SERINC1;ATP6V0E2;EIF4G3;ATP6V0A1;CDS2
SMC3 SK-N-SH hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,SLC36A1;CBX6;AHCYL1;LPGAT1;KCNA2;CADPS;ZDHHC22;SRCIN1;EML2;ELAVL3;PTP4A2;MAPK9;NCEH1;SCN8A;KIF1B;CDS2;BEND6
SMC3 GM12878 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,SLC36A1;ABCA2;GOT2;ELOVL6;FAM126B;MAPK8IP3;SYN1;DNM1;NCEH1;PPP2R1A;NEDD4;MADD;VPS41;OGDH;MAP4;SELT;CDS2
POLR2A HGPS cell hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,TTYH3;SLC24A3;CAB39;STXBP1;TMOD2;ENDOD1;OLFM1;FAM168B;OPA1;SLC22A17;KIF5A;ATP13A2;RAB6B;ARL8A;NFE2L1;YWHAG;ATP6V0A1
ELK1 K562 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,SLC36A1;AHCYL1;APLP2;GOT2;GHITM;EML2;CS;FAM168B;OPA1;ETNK1;IMPAD1;PSAP;GNB1;VPS41;OGDH;TRIM37;MAP4
JUN HepG2 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,AHCYL1;PTPRS;CLSTN3;GHITM;AP2B1;DNAJC27;DNM1;SCAMP5;PURB;PPP2CA;SYNGR1;ACTR1B;SYT11;TRIM2;AAK1;CAMTA1;SCN2B
STAT1 GM12878 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,NCKAP1;LPGAT1;H3F3B;APLP2;GOT2;ABAT;ANK2;ENO2;NCEH1;NEDD4;VDAC1;SERINC1;TRIM37;SELT;TSPYL4;ATP6V0A1;CDS2
RELA GM15510 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,ATP6V1A;PYGB;AHCYL1;CAB39;KCNA2;GOT2;ENDOD1;DNAJC27;CS;PPP2CA;EPM2AIP1;PSAP;GNB1;SERINC1;NFE2L1;YWHAG;CDS2
MYC CH12.LX mm9,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,PTPRS;ATP6AP1;HSPA4;ANK3;LARP4B;MAPK8IP3;CS;NCEH1;DNAJC5;CDIP1;IDS;VDAC1;TRIM37;NCDN;EIF4G3;YWHAG;PFKP
TCF7L2 MCF-7 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,ATP6V1A;H3F3B;HSPA4;RAP1GDS1;ANK2;AP2B1;DNAJC27;ACTB;PGM2L1;CS;PURB;MAP1B;ETNK1;MADD;OGDH;TBC1D24;TRIM37
USF2 K562 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,ATP6V1A;SLC36A1;NCKAP1;CBX6;PTPRS;ATP6AP1;WBP2;HSPA4L;KCNAB2;EPM2AIP1;PTP4A2;FAM168B;PSAP;VPS41;TRIM37;CALR;ATP6V0E2
MAFF HepG2 hg19,17/2000,0.85697790334863,1,0,0,0.805687203791469,0.124352296468769,RAB3C;RTN3;H3F3B;DST;GOT2;SYP;AP2B1;DNAJC27;ACTB;PURA;OPA1;PPP2R1A;PSAP;VPS41;SERINC1;ATP6V0E2;CDS2
YY1 HepG2 hg19,7/920,0.857694356308744,1,0,0,0.721203379352978,0.110710106867709,NAPB;OPA1;ENDOD1;SERINC1;CALR;SYP;ATP6V0A1
POLR2A endothelial cell of umbilical vein hg19,41/4459,0.862400209821507,1,0,0,0.87155324605755,0.129021112987194,MEG3;RAB3C;RTN3;NDRG4;AHCYL1;PTPRS;ABAT;ARRB1;DNAJC27;PURB;EPM2AIP1;FAM168B;OPA1;SLC22A17;TIMP2;IDS;MAP4;ZBTB7A;SPTBN1;ATP6V0A1;NSF;ATP6AP1;HSPA4;APLP2;AP2B1;NCEH1;SYNJ1;SYT11;ETNK1;SCN8A;IMPAD1;DNAJC5;VPS41;ATP6V1B2;VDAC1;SERINC1;ATP13A2;SELT;VAMP2;ARL8A;NFE2L1
FOXM1 ECC-1 hg19,4/578,0.862530325934761,1,0,0,0.655963528427819,0.0970071468477133,ENAH;TMX2;CIT;BEND6
YY1 GM12892 hg19,7/929,0.864260407402087,1,0,0,0.714216479014789,0.104190727116388,MECP2;NAPB;SNAP25;ATP6AP1;ENDOD1;SCAMP1;DNAJC27
POLR2AphosphoS5 SK-N-MC hg19,9/1154,0.865013985040851,1,0,0,0.739237927833951,0.107196599549313,MEG3;NAPB;SYNJ1;SLC22A17;HSPA4L;TIMP2;IDS;AP2B1;ATP6V0A1
EP300 T47D hg19,9/1155,0.865660450430086,1,0,0,0.738597894995999,0.10655200606603,PURB;H3F3B;OPA1;ABAT;SYP;SCAMP1;ACTB;SYT7;CDS2
E2F6 K562 hg19,23/2645,0.866728845363261,1,0,0,0.82423243354626,0.117889224450263,PYGB;ATP6AP1;STXBP1;PITPNA;HSPA4L;GOT2;ENDOD1;ARRB1;SCAMP1;MAPK8IP3;DNAJC27;DNM1;PPP2CA;DNM3;PTP4A2;ETNK1;NEDD4;NACC2;GNB1;ATP6V1B2;ZBTB7A;ARL8A;CDS2
ZBTB33 K562 hg19,8/1048,0.868583974598112,1,0,0,0.723562823342137,0.101943496069565,SCAMP5;PURA;HSPA4;TRIM37;SYP;GATSL2;DNAJC27;TSPYL4
ELF1 GM12878 hg19,9/1161,0.869487577846077,1,0,0,0.734780851611007,0.102760007229035,EPM2AIP1;AHCYL1;SYNJ1;DZANK1;EEF1A2;GNB1;ENDOD1;SYP;VAMP2
MAX HeLa-S3 hg19,32/3575,0.870510578896654,1,0,0,0.848440658867199,0.117657819899445,NAPB;RTN3;SNAP25;PTPRS;CAB39;WBP2;STXBP1;PITPNA;HSPA4L;DNAJC27;PURB;EPM2AIP1;FAM168B;OPA1;PPP2R1A;DZANK1;PSAP;TIMP2;SLC36A1;CBX6;TMOD2;ANK2;MAPK8IP3;DNM1;CIT;PTP4A2;MADD;TRIM37;CALR;EIF4G3;NFE2L1;CDS2
POLR3A K562 hg19,1/192,0.870773563714823,1,0,0,0.493680884676145,0.0683122574552191,THY1
SETDB1 K562 hg19,27/3067,0.871187219319165,1,0,0,0.834444638461408,0.115068561902573,MEG3;RTN3;NDRG3;CAB39;STAU2;ENDOD1;GHITM;ELAVL3;EPM2AIP1;FAM168B;CAMTA1;ATP6V0E2;YWHAG;ATP6V0A1;H3F3B;GOT2;SYP;AP2B1;SCAMP1;FAM126B;PTP4A2;SYT11;ETNK1;DNAJC5;TRIM37;SELT;EIF4G3
ZBTB33 GM12878 hg19,12/1493,0.871233500229961,1,0,0,0.761849134825076,0.105017288360393,SCAMP5;PURA;H3F3B;HSPA4;HSPA4L;TRIM37;SYP;SCAMP1;DNAJC27;ACTB;TSPYL4;NFE2L1
MAFK GM12878 hg19,1/194,0.8735120387608,1,0,0,0.48859139101969,0.0660738590377594,ACTB
ETS1 K562 hg19,12/1502,0.87619278946873,1,0,0,0.757284126693634,0.100089586427529,NAPB;PURA;GOT2;GNB1;VPS41;AAK1;ELOVL6;ATP13A2;SYP;SCAMP1;ZBTB7A;DNAJC27
E2F6 A549 hg19,12/1503,0.876734373723465,1,0,0,0.756780278305947,0.0995553636435362,SLC36A1;EPM2AIP1;OLFM1;SLC6A17;ATP6AP1;ETNK1;PITPNA;ATP6V1B2;MAP4;SYT13;SCAMP1;ATP6V0A1
CEBPB MCF-7 hg19,9/1173,0.876879744431582,1,0,0,0.727263911952582,0.0955518727239896,EPM2AIP1;SET;NCEH1;STAU2;GOT2;OGDH;GHITM;MAP4;ACTB
RCOR1 K562 hg19,31/3501,0.881113289373752,1,0,0,0.839299807367157,0.106229395662999,PYGB;NAPB;STAU2;ENDOD1;ATP1A3;SLC2A3;GHITM;HK1;PPP2CA;PURA;DZANK1;NACC2;KIF5A;ABCA2;H3F3B;ATP6AP1;GOT2;ANK2;SYP;AP2B1;MAPK8IP3;DISP2;DNM3;SYT11;NEDD4;EEF1A2;MADD;CALR;VAMP2;NFE2L1;GRINA
PRDM1 HeLa-S3 hg19,13/1625,0.883682571871504,1,0,0,0.758293838862559,0.0937686160553914,AHCYL1;WBP2;HSPA4L;SLC2A3;NMNAT2;DNAJC27;CIT;PURB;EPM2AIP1;LARP1;CAMTA1;CALR;ARL8A
BCL11A GM12878 hg19,9/1186,0.884502679652691,1,0,0,0.719292216459004,0.0882785437027611,PTP4A2;CBX6;ACTR1B;H3F3B;IDS;SCAMP1;GATSL2;ACTB;BEND6
SIN3A PFSK-1 hg19,13/1632,0.887148851556756,1,0,0,0.755041353034105,0.0904105363045962,HSPA4;WBP2;GOT2;ELOVL6;DNAJC27;ENAH;PURA;VPS41;OGDH;ATP6V1B2;SERINC1;TRIM37;CALR
POLR2AphosphoS5 U-87 MG hg19,12/1532,0.891638673574563,1,0,0,0.742454803063863,0.0851553360981015,MEG3;SLC36A1;SYNJ1;OPA1;CLSTN3;SV2A;ETNK1;KIF5A;PSAP;ELOVL6;EIF4G3;ATP6V0A1
MAFK MEL cell line mm9,5/738,0.893167753434516,1,0,0,0.642186516651896,0.0725547861890726,NCKAP1;RTN3;PTP4A2;ATP6AP1;MAP4
IRF1 K562 hg19,41/4551,0.894202927009721,1,0,0,0.853934503223603,0.0954891267322583,PYGB;NAPB;SNAP25;AHCYL1;STAU2;WBP2;PITPNA;ENDOD1;ATP1A3;ABAT;CD99L2;SLC2A3;PPP2CA;LARP1;OPA1;NACC2;IDS;MAP4;NCDN;ZBTB7A;YWHAG;ATP6V0A1;SLC36A1;SLC12A5;H3F3B;APLP2;GOT2;EML2;CS;TMX2;SYNJ1;SYT11;ETNK1;NEDD4;VPS41;ATP6V1B2;TRIM37;NFE2L1;PFKP;CDS2;GRINA
CEBPB K562 hg19,23/2716,0.895955586416326,1,0,0,0.802685856675205,0.0881866289027553,CAB39;CLSTN3;WBP2;GHITM;AP2B1;ACTB;PGM2L1;HK1;EPM2AIP1;NCEH1;SYNJ1;OPA1;SYT11;MAP1B;SPOCK2;PSAP;OGDH;IDS;CAMTA1;TRIM37;MAP4;ATP6V0A1;CDS2
ZBTB7A K562 hg19,6/864,0.897531897844345,1,0,0,0.658241179568194,0.0711602280658359,AHCYL1;CAB39;SLC2A3;CALR;DNAJC27;ATP6V0A1
ZZZ3 HeLa-S3 hg19,1/216,0.90007753385498,1,0,0,0.438827453045463,0.0461972839392044,FAM126B
POLR2A ECC-1 hg19,10/1329,0.900765892009433,1,0,0,0.713218433843641,0.0745383775164196,SLC36A1;CAB39;SYNJ1;ATP6AP1;GNB1;TIMP2;KIF1A;ZBTB7A;TSPYL4;ATP6V0A1
POLR2A HepG2 hg19,58/6264,0.901056455678875,1,0,0,0.877654906090925,0.0914405515409128,PYGB;AHCYL1;PTPRS;PITPNA;ATP2A2;ABAT;ARRB1;EPM2AIP1;KIF5A;TIMP2;YWHAG;NSF;SLC36A1;ATP6AP1;APLP2;ELOVL6;SCAMP1;MAPK8IP3;PGM2L1;DNM1;CIT;TMX2;MAP1B;IMPAD1;TSPYL4;VAMP2;NAPB;RTN3;NDRG3;CAB39;STXBP1;DNAJC27;TTBK2;PURB;PPP2CA;PURA;FAM168B;DZANK1;NACC2;ZBTB7A;ATP6V0A1;BEND6;CBX6;HSPA12A;NCEH1;SYNJ1;ETNK1;NEDD4;GNB1;VPS41;AAK1;SERINC1;TRIM37;CALR;SELT;EIF4G3;CDK5R2;CDS2
STAT5A K562 hg19,1/217,0.90114320516913,1,0,0,0.436805206718064,0.0454675317226096,H3F3B
POLR2A MCF 10A hg19,27/3155,0.903993851852187,1,0,0,0.811170112887841,0.0818736056019388,RTN3;STXBP1;PITPNA;ENDOD1;ABAT;ARRB1;DNAJC27;NACC2;PSAP;TIMP2;TPPP;ZBTB7A;ATP6V0A1;SLC36A1;ZYG11B;CADM3;SYT1;ANK3;CIT;NCEH1;TMX2;SYNJ1;VPS41;TRIM37;ARL8A;CDS2;GRINA
BRCA1 HeLa-S3 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,SLC36A1;SNAP25;PTPRS;H3F3B;PITPNA;GOT2;AP2B1;MAPK8IP3;EPM2AIP1;OPA1;DZANK1;PSAP;GNB1;VPS41;VDAC1;MAP4
NFYA HeLa-S3 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,CAB39;STXBP1;APLP2;PITPNA;ATP2A2;DNM1;SCAMP5;PPP2CA;EPM2AIP1;PTP4A2;FAM168B;ACTR1B;OPA1;PSAP;GNB1;TRIM37
TBL1XR1 GM12878 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,ZYG11B;NAPB;LPGAT1;SLC12A5;GOT2;ATP2A2;AP2B1;MAPK8IP3;PURA;ETNK1;IMPAD1;PSAP;SERINC1;MAP4;CALR;NFE2L1
TBP GM12878 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,ATP6V1A;NAPB;GOT2;ATP2A2;AP2B1;DNAJC27;CX3CL1;PPP2CA;NCEH1;SYNJ1;ETNK1;PSAP;GNB1;VPS41;IDS;GRINA
KDM5B K562 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,CNTNAP2;WBP2;PITPNA;AP2B1;HSPA12A;FAM126B;SYN1;AES;RCAN2;MADD;TSPYL4;VAMP2;SCN1A;ATP6V0A1;GRINA;BEND6
TCF7L2 HEK293 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,EPHA5;ATP6V1A;CLSTN3;HSPA4;RAP1GDS1;ANK2;AP2B1;SRCIN1;DNAJC27;ACTB;PURB;ACTR1B;MAP1B;ETNK1;OGDH;MAPRE2
MXI1 SK-N-SH hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,PYGB;RAB3C;CADM3;IQSEC3;RAP1GDS1;SYP;KCNAB2;FAM126B;CIT;ELAVL3;SEPT3;EPM2AIP1;MAPK9;CALR;SCN2B;BEND6
ZC3H11A K562 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,LPGAT1;H3F3B;CAB39;HSPA4L;GOT2;ELOVL6;SCAMP1;MAPK8IP3;FAM168B;DZANK1;MAP1B;NEDD4;EEF1A2;AAK1;ATP6V1B2;MAP4
USF2 GM12878 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,SLC36A1;NCKAP1;ATP6AP1;GOT2;ENO2;NCEH1;OPA1;MADD;GNB1;VPS41;SERINC1;TRIM37;MAP4;ATP6V0E2;SELT;ENPP5
SIN3A GM12878 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,CAB39;ENDOD1;SYP;FAM126B;MAPK8IP3;ACTB;CIT;PURB;EPM2AIP1;OPA1;NACC2;AAK1;TRIM37;ATP13A2;ZBTB7A;GRINA
BRCA1 GM12878 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,RTN3;H3F3B;CAB39;CLSTN3;HSPA4;GOT2;AP2B1;SCAMP1;DNAJC27;CIT;SCAMP5;PURA;AAK1;TRIM37;MAP4;NCDN
NELFE CH12.LX mm9,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,LYNX1;PTPRS;CAB39;HSPA4;STXBP1;PITPNA;SYP;AP2B1;ENO2;OPA1;SV2A;DNAJC5;VPS41;ATP13A2;CALR;VAMP2
CHD1 K562 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,PYGB;WBP2;RAP1GDS1;ANK2;CD99L2;KCNAB2;FAM126B;DNAJC27;CS;MAPK9;NCEH1;TMX2;CAMK2N2;NCS1;TRIM37;GRINA
MAFK HeLa-S3 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,SLC36A1;RTN3;H3F3B;ATP6AP1;CLSTN1;GOT2;DNAJC27;CS;SYNJ1;NEDD4;DNAJC5;PSAP;MAP4;CALR;TSPYL4;ATP6V0A1
SMC3 K562 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,SLC36A1;HSPA4;HSPA4L;GOT2;ENDOD1;ELOVL6;SYP;SCAMP1;MAPK8IP3;ACTB;NCEH1;NEDD4;AAK1;IDS;SELT;CDS2
ZNF263 HEK293 hg19,16/2000,0.906018104598145,1,0,0,0.758293838862559,0.0748405612425819,CNTNAP2;SLC24A3;PITPNA;CLSTN1;CADPS;ATP1A3;SYP;SYT13;FAM126B;SYN1;FAM168B;SYT11;NOVA1;NEDD4;AAK1;ATP6V1B2
ESR1 ECC-1 hg19,4/637,0.907251442929428,1,0,0,0.595207094868571,0.0579348649681666,ENAH;PTP4A2;ATP13A2;ZBTB7A
POLR2AphosphoS5 H1-hESC hg19,10/1347,0.909190299463318,1,0,0,0.703687675262212,0.0669916693024689,ZYG11B;SLC24A3;NOVA1;KIF5A;ENDOD1;TIMP2;ELOVL6;SELT;SPTBN1;SYN1
PML MCF-7 hg19,6/887,0.910559962415735,1,0,0,0.641172918993145,0.0600750335194388,PPP2CA;PYGB;HSPA4;EEF1A2;ATP2A2;NFE2L1
POLR2A GM12878 hg19,48/5311,0.911089940922313,1,0,0,0.85666786540677,0.0797674794178158,CYFIP2;NAPB;RTN3;CAB39;CLSTN3;PITPNA;HSPA4L;ABAT;CD99L2;ARRB1;SLC2A3;ENO2;DNAJC27;PPP2CA;EPM2AIP1;FAM168B;OPA1;DZANK1;NACC2;SPOCK2;KIF5A;PSAP;MAP4;YWHAG;ATP6V0A1;NSF;SLC36A1;ATP6AP1;APLP2;ELOVL6;SCAMP1;FAM126B;MAPK8IP3;CIT;SYNJ1;ETNK1;IMPAD1;DNAJC5;TBC1D24;AAK1;TRIM37;ATP13A2;CALR;SELT;EIF4G3;TSPYL4;VAMP2;NFE2L1
MYC K562 hg19,63/6800,0.912602102602146,1,0,0,0.878171173682743,0.0803134138683343,CYFIP2;AHCYL1;PTPRS;PITPNA;ABAT;SLC2A3;GHITM;ELAVL3;EPM2AIP1;OPA1;TRIM2;KIF5A;IDS;YWHAG;ATP6AP1;TMOD2;ANK2;ELOVL6;SYP;SCAMP1;FAM126B;MAPK8IP3;DNM1;CIT;DISP2;PTP4A2;TMX2;EEF1A2;MADD;NAT8L;VAMP2;ARL8A;ATP6V1A;NAPB;CAB39;STXBP1;RAP1GDS1;ENDOD1;DNAJC27;PURB;PPP2CA;SYNGR1;FAM168B;DZANK1;NACC2;MAP4;NCDN;ATP6V0E2;BEND6;ABCA2;H3F3B;HSPA4;GOT2;AP2B1;CS;GNB1;VPS41;OGDH;TRIM37;ATP13A2;EIF4G3;CDK5R2;NFE2L1
NR2C2 K562 hg19,2/381,0.913060462681072,1,0,0,0.497568135736587,0.0452554024180368,ATP6V1A;NCDN
TAF1 MCF-7 hg19,13/1695,0.914757106132703,1,0,0,0.726977869116023,0.0647713340003666,H3F3B;HSPA4;APLP2;RAP1GDS1;SCAMP1;PPP2CA;EPM2AIP1;ACTR1B;PPP2R1A;MAP4;CALR;SELT;NFE2L1
FOS MCF 10A hg19,35/4017,0.915824865933087,1,0,0,0.825873922087054,0.072619198842036,NCKAP1;NAPB;RTN3;AHCYL1;PITPNA;ABAT;DNAJC27;HK1;PPP2CA;EPM2AIP1;PURA;OPA1;PPP2R1A;PSAP;IDS;MAP4;ATP6V0E2;ENPP5;SLC36A1;SLC6A17;H3F3B;APLP2;GOT2;ANK2;ELOVL6;SYP;AP2B1;FAM126B;MAPK8IP3;CIT;CS;ETNK1;VPS41;OGDH;SERINC1
MBD4 HepG2 hg19,14/1809,0.916233424258187,1,0,0,0.733562309568534,0.0641750507670436,H3F3B;GOT2;FAM126B;DNAJC27;PTP4A2;FAM168B;NCEH1;OPA1;MADD;SERINC1;TRIM37;SELT;TSPYL4;CDS2
SP4 H1-hESC hg19,11/1478,0.917045695874073,1,0,0,0.705449274990541,0.0610904794155334,PPP2CA;SLC36A1;CAB39;DZANK1;APLP2;PSAP;ELOVL6;GHITM;NCDN;SELT;ENPP5
E2F6 HeLa-S3 hg19,7/1024,0.919596102906665,1,0,0,0.647956161137441,0.0543121544921358,PTP4A2;OPA1;NACC2;MADD;OGDH;TRIM37;NFE2L1
RAD21 GM12878 hg19,22/2690,0.922566986089032,1,0,0,0.775207456086259,0.0624780713280752,ATP6V1A;SLC36A1;ABCA2;CBX6;AHCYL1;SLC24A3;SLC12A5;CAB39;STAU2;WBP2;KCNA2;SCAMP1;SRCIN1;ELAVL3;PTP4A2;MAPK9;NCEH1;ACTR1B;KIF1B;YWHAG;CDS2;BEND6
NFIC HepG2 hg19,11/1493,0.922926571269774,1,0,0,0.698361706922986,0.056012521162563,PPP2CA;SLC36A1;RTN3;FAM168B;OPA1;DZANK1;GOT2;ELOVL6;SERINC1;GHITM;SELT
MTA3 GM12878 hg19,8/1150,0.923354110609182,1,0,0,0.659385946837008,0.0525810616161357,RTN3;SV2A;GHITM;CALR;AP2B1;FAM126B;SELT;TSPYL4
TCF12 H1-hESC hg19,8/1158,0.926674817441907,1,0,0,0.654830603508255,0.0498670302309929,SLC36A1;SET;FAM168A;OPA1;GOT2;OGDH;ATP13A2;MAP4
MAX MCF-7 hg19,9/1275,0.926921284166967,1,0,0,0.669082798996376,0.050774439891032,PYGB;LARP1;DZANK1;ATP6V1B2;SERINC1;FAM126B;MAPK8IP3;NFE2L1;ATP6V0A1
SREBF2 GM12878 hg19,2/405,0.929468769202587,1,0,0,0.468082616581827,0.0342365324215058,PPP2R1A;EML2
E2F4 MEL cell line mm9,3/549,0.931749543144891,1,0,0,0.517960272447103,0.0366152492384938,CAMK2N2;MAP1A;TBC1D24
FOXA2 A549 hg19,10/1410,0.9341219601416,1,0,0,0.672246311048368,0.0458124237624523,SNAP25;AHCYL1;H3F3B;OPA1;WBP2;ETNK1;ELOVL6;SERINC1;GHITM;MAPK8IP3
HDAC2 HepG2 hg19,1/255,0.934252316692541,1,0,0,0.371712666109098,0.0252797066757711,LPGAT1
RAD21 HCT116 hg19,15/1973,0.934274983477384,1,0,0,0.720628964960618,0.048991577692328,ATP6V1A;SLC36A1;CBX6;AHCYL1;LPGAT1;KCNA2;CADPS;FAM126B;EML2;ELAVL3;CS;MAPK9;NCEH1;CDS2;BEND6
CREB1 K562 hg19,14/1865,0.935119181591836,1,0,0,0.711535773731624,0.0477307382046137,NAPB;SNAP25;AHCYL1;HSPA4;PITPNA;KCNAB2;SYN1;PPP2CA;FAM168B;SYNJ1;GNB1;TSPYL4;YWHAG;BEND6
ATF2 GM12878 hg19,12/1641,0.935150109177091,1,0,0,0.693138792378939,0.0464737208590917,AHCYL1;OPA1;WBP2;KCNA2;GOT2;GHITM;MAP4;AP2B1;SELT;DNAJC27;ATP6V0A1;CDS2
TAF1 GM12878 hg19,9/1304,0.937502975785546,1,0,0,0.65420289012299,0.0422192105037535,PURA;CAB39;OPA1;GNB1;IDS;SERINC1;MAP4;CALR;AP2B1
SRF H1-hESC hg19,7/1073,0.93964789540828,1,0,0,0.618366364403299,0.0384933391080026,PURB;SNAP25;DZANK1;OGDH;GHITM;AP2B1;ACTB
POLR2AphosphoS5 Panc1 hg19,12/1656,0.939782516874754,1,0,0,0.68686036128855,0.0426586960051938,SLC36A1;RTN3;SYNJ1;OPA1;ETNK1;PITPNA;GOT2;GNB1;ENDOD1;VDAC1;SELT;ATP6V0A1
ZBTB33 HCT116 hg19,7/1074,0.940006892906336,1,0,0,0.617790604287467,0.0382215128863391,SCAMP5;PURA;OPA1;HSPA4;TRIM37;DNAJC27;TSPYL4
EP300 HeLa-S3 hg19,13/1770,0.940101971232042,1,0,0,0.696173722119581,0.0430005132609277,WBP2;CLSTN1;AP2B1;ACTB;HK1;PPP2CA;EPM2AIP1;PTP4A2;TRIM2;AAK1;KIF1B;EIF4G3;YWHAG
E2F6 H1-hESC hg19,15/1994,0.94029479554173,1,0,0,0.713039592711785,0.0438960297520782,SLC36A1;SNAP25;SET;PITPNA;HSPA4L;SYP;SYT13;EPM2AIP1;PURA;OLFM1;FUT9;ATP6V1B2;MAP4;ATP6V0A1;CDS2
RFX5 GM12878 hg19,15/2000,0.941926600369346,1,0,0,0.710900473933649,0.0425317012109853,RTN3;GOT2;ANK2;GHITM;PPP2CA;SYNJ1;OPA1;DZANK1;MADD;VPS41;IDS;SERINC1;SELT;ATP6V0A1;CDS2
EP300 heart mm9,15/2000,0.941926600369346,1,0,0,0.710900473933649,0.0425317012109853,NAPB;H3F3B;APLP2;ENDOD1;ATP2A2;AP2B1;MAPK8IP3;ACTB;PKM;OPA1;ETNK1;GNB1;VPS41;SERINC1;TSPYL4
SMC3 MEL cell line mm9,15/2000,0.941926600369346,1,0,0,0.710900473933649,0.0425317012109853,SLC36A1;ABCA2;AHCYL1;ABAT;NMNAT2;MAPK8IP3;SRCIN1;DNM1;HK1;MAPK9;PEG13;NCEH1;SCD2;MAP4;ENPP5
EZH2 K562 hg19,15/2000,0.941926600369346,1,0,0,0.710900473933649,0.0425317012109853,CNTNAP2;NDRG4;KCNA2;NMNAT2;SYT13;ACTB;SYN1;EPM2AIP1;NCEH1;CAMK2N2;NEDD4;RCAN2;VPS41;CAMTA1;GRINA
ZNF143 HeLa-S3 hg19,15/2000,0.941926600369346,1,0,0,0.710900473933649,0.0425317012109853,SLC36A1;RTN3;ATP6AP1;STXBP1;PITPNA;TMOD2;ELOVL6;SYP;SCAMP1;PPP2CA;GNB1;VPS41;ATP6V1B2;IDS;ATP6V0A1
ZKSCAN1 HeLa-S3 hg19,15/2000,0.941926600369346,1,0,0,0.710900473933649,0.0425317012109853,SLC36A1;LPGAT1;GOT2;ATP2A2;AP2B1;MAPK8IP3;DNAJC27;OPA1;ETNK1;IMPAD1;PSAP;VPS41;ATP13A2;YWHAG;CDS2
